economy,country,year,rgdpna,rkna,emp,hc,ctfp,rtfpna,labsh,pop
MUS,Mauritius,2010,21837.7734375,0.7892963886260986,0.5205148458480835,2.4764835834503174,0.9866665005683899,0.9519137740135193,0.4261361062526703,1.247955
MUS,Mauritius,2011,22728.197265625,0.8256633281707764,0.52115398645401,2.497079372406006,1.0457192659378052,0.959213376045227,0.4261361062526703,1.25108
MUS,Mauritius,2012,23522.80078125,0.8614739179611206,0.5287454128265381,2.5178463459014893,1.0858099460601807,0.9590513110160828,0.4261361062526703,1.253488
MUS,Mauritius,2013,24313.25,0.8951276540756226,0.5467125177383423,2.538785934448242,1.1042400598526,0.9513228535652161,0.4261361062526703,1.255452
MUS,Mauritius,2014,25223.734375,0.923262357711792,0.5547388792037964,2.5598995685577393,1.1323814392089844,0.9588413834571838,0.4261361062526703,1.257355
MUS,Mauritius,2015,26119.947265625,0.9460781216621399,0.5633708834648132,2.5742406845092773,1.136626958847046,0.9676114916801453,0.4261361062526703,1.259456
MUS,Mauritius,2016,27122.41796875,0.9719340205192566,0.5650885105133057,2.588634729385376,1.2436764240264893,0.9864729046821594,0.4261361062526703,1.261865
MUS,Mauritius,2017,28156.85546875,1.0,0.5728681683540344,2.60310959815979,1.259325385093689,1.0,0.4261361062526703,1.264499
MUS,Mauritius,2018,29215.560546875,1.0356858968734741,0.574989914894104,2.6176652908325195,1.24818754196167,1.0102453231811523,0.4261361062526703,1.267185
MUS,Mauritius,2019,30252.94140625,1.077423334121704,0.5828114748001099,2.6323022842407227,1.2769131660461426,1.0166690349578857,0.4261361062526703,1.269668
MYS,Malaysia,1998,289539.0625,0.39180514216423035,8.709565162658691,2.539287805557251,0.4845208525657654,0.8911451697349548,0.30572617053985596,22.114653999999998
MYS,Malaysia,1999,307309.84375,0.3980809450149536,8.944147109985352,2.5665884017944336,0.4941158890724182,0.9249768257141113,0.30572617053985596,22.661298
MYS,Malaysia,2000,334534.03125,0.41638150811195374,9.375031471252441,2.5873124599456787,0.5451169013977051,0.9598484039306641,0.30572617053985596,23.194257
MYS,Malaysia,2001,336265.8125,0.43292105197906494,9.460223197937012,2.61509108543396,0.522316038608551,0.9333701133728027,0.30572617053985596,23.709118999999998
MYS,Malaysia,2002,354393.875,0.4506700336933136,9.648386001586914,2.6431682109832764,0.5344604849815369,0.9443706274032593,0.30572617053985596,24.208391
MYS,Malaysia,2003,374907.9375,0.47031185030937195,9.990324020385742,2.671546697616577,0.5391319394111633,0.9576829075813293,0.30572617053985596,24.698819
MYS,Malaysia,2004,400339.59375,0.49162256717681885,10.096057891845703,2.7002296447753906,0.5703599452972412,0.9857889413833618,0.30572617053985596,25.190652
MYS,Malaysia,2005,421686.25,0.5173754096031189,10.138338088989258,2.7292208671569824,0.5975067019462585,0.9913352131843567,0.30572617053985596,25.690611
MYS,Malaysia,2006,445236.8125,0.5434636473655701,10.4064302444458,2.759387731552124,0.5991683006286621,1.0026190280914307,0.30572617053985596,26.201960999999997
MYS,Malaysia,2007,473281.34375,0.573439359664917,10.682456970214844,2.789888381958008,0.6325200796127319,1.018607497215271,0.31861838698387146,26.72037
MYS,Malaysia,2008,496149.1875,0.6012371182441711,10.813543319702148,2.820725917816162,0.6713804006576538,1.0307044982910156,0.3458540439605713,27.236006
