economy,year,lending_rate,gdp_growth,inflation,us10y,spread_bps,log_lending,region,country_name
NGA,2001,23.4383333333333,5.91768464920371,18.8736462093863,5.0206854838709685,1841.7647849462328,3.1543728586541,Africa,Nigeria
NGA,2002,24.7708333333333,15.3291557409559,12.8765792031099,4.61308,2015.77533333333,3.2096668857828896,Africa,Nigeria
NGA,2003,20.7141666666667,7.34719496799492,14.0317836131437,4.01388,1670.0286666666698,3.030817846222311,Africa,Nigeria
NGA,2004,19.1808333333333,9.2505582291798,14.9980338183251,4.271319999999999,1490.95133333333,2.9539115165476004,Africa,Nigeria
NGA,2005,17.9483333333333,6.43851652538348,17.8634933661605,4.28888,1365.94533333333,2.8874972601127324,Africa,Nigeria
NGA,2006,16.8933333333333,6.05942803202906,8.22522152017047,4.795,1209.8333333333298,2.8269190667848267,Africa,Nigeria
NGA,2007,16.9391666666667,6.59113036068679,5.38800796858626,4.634661354581673,1230.4505312085028,2.829628494782872,Africa,Nigeria
NGA,2008,15.1358333333333,6.76447277780228,11.5810751748252,3.6642629482071714,1147.1570385126129,2.7170650009733497,Africa,Nigeria
NGA,2009,18.9908333333333,8.03692510099023,12.5378277304689,3.26412,1572.6713333333298,2.9439564066066777,Africa,Nigeria
NGA,2010,17.585,8.00565591628701,13.7400521363694,3.2150597609561755,1436.9940239043824,2.867046265925946,Africa,Nigeria
NGA,2011,16.02,5.30792420289453,10.8261371880017,2.78164,1323.836,2.773837941640213,Africa,Nigeria
NGA,2012,16.7916666666667,4.23006117493223,12.2242413020584,1.80344,1498.82266666667,2.8208827315987395,Africa,Nigeria
NGA,2013,16.7225,6.67133539306167,8.49551838265669,2.35016,1437.2340000000002,2.816755118010426,Africa,Nigeria
NGA,2014,16.5483333333333,6.30971865525431,8.04741087967907,2.53956,1400.87733333333,2.806285391817445,Africa,Nigeria
NGA,2015,16.8491666666667,2.65269329543001,9.00943498007706,2.138286852589641,1471.087981407706,2.824301199591212,Africa,Nigeria
NGA,2016,16.8680157641191,-1.61686894906509,15.6968126387972,1.83744,1503.0575764119098,2.8254192704415657,Africa,Nigeria
NGA,2017,17.5533333333333,0.805886619102438,16.5022662139641,2.32948,1522.38533333333,2.865243865400052,Africa,Nigeria
NGA,2018,16.9038969646886,1.92275734200614,12.0951065173432,2.9112449799196787,1399.265198476892,2.8275441849738705,Africa,Nigeria
NGA,2019,15.3765869808333,2.20842927714892,11.3964223378116,2.1414,1323.51869808333,2.7328460266315235,Africa,Nigeria
NGA,2020,13.6420216718796,-6.36889840510109,13.2460234276597,0.889203187250996,1275.2818484628606,2.6131548578458093,Africa,Nigeria
NGA,2021,11.4831327947137,1.10925253938163,16.9528457221608,1.4468525896414344,1003.6280205072268,2.4408792451888845,Africa,Nigeria
NGA,2022,12.3345442352326,4.31882949523192,18.8471877843274,2.9505622489959835,938.3981986236616,2.5124038003917284,Africa,Nigeria
NGA,2023,14.010553734975,3.32684556421316,24.659550203114,3.959,1005.1553734975,2.639810883834448,Africa,Nigeria
RWA,1998,15.7166666666667,8.85866949392693,6.2100670945581,5.26288,1045.37866666667,2.754721720411359,Africa,Rwanda
RWA,1999,16.3225,4.35188831936337,-2.40593209742259,5.646135458167331,1067.636454183267,2.7925445240786515,Africa,Rwanda
RWA,2000,16.4841666666667,8.37089593548548,3.89952980284712,6.030278884462151,1045.388778220455,2.802400324239986,Africa,Rwanda
RWA,2001,16.3541666666667,8.4845603416011,3.34285506749409,5.0206854838709685,1133.348118279573,2.79448270687452,Africa,Rwanda
RWA,2002,16.215,13.1920736254262,1.99258542453993,4.61308,1160.192,2.7859367397592814,Africa,Rwanda
RWA,2003,15.9925,2.20238751139603,7.44970014007366,4.01388,1197.862,2.7721198623421555,Africa,Rwanda
RWA,2004,15.9875,7.44766737034072,12.2507102894391,4.271319999999999,1171.6180000000002,2.7718071669049613,Africa,Rwanda
RWA,2005,15.7791666666667,9.3778991673686,9.01408918092339,4.28888,1149.0286666666702,2.7586905045598056,Africa,Rwanda
RWA,2006,15.8658333333333,9.22707576798881,8.88282654777923,4.795,1107.08333333333,2.764167950181583,Africa,Rwanda
RWA,2007,15.9991666666667,7.63329819125276,9.08072205873158,4.634661354581673,1136.4505312085023,2.772536637550066,Africa,Rwanda
RWA,2008,16.2516666666667,11.1612473247323,15.4382138709255,3.6642629482071714,1258.740371845953,2.788195467618974,Africa,Rwanda
RWA,2009,16.7233333333333,6.24825750620508,12.9443978401712,3.26412,1345.92133333333,2.81680494982805,Africa,Rwanda
RWA,2010,17.0008333333333,7.33465645006753,-0.246128693436934,3.2150597609561755,1378.5773572377125,2.8332623624626354,Africa,Rwanda
RWA,2011,16.6675,7.95838869847094,3.0801706924026,2.78164,1388.586,2.813460715510078,Africa,Rwanda
RWA,2012,16.7016666666667,8.64150815836322,10.2710182318876,1.80344,1489.82266666667,2.8155085148421843,Africa,Rwanda
RWA,2013,17.3191666666667,4.71984856978263,5.92426867984854,2.35016,1496.90066666667,2.8518137880429832,Africa,Rwanda
RWA,2014,17.2591666666667,6.16716615166932,2.35449052820358,2.53956,1471.96066666667,2.848343403300061,Africa,Rwanda
RWA,2015,17.3333333333333,8.8568555974538,2.52850284192421,2.138286852589641,1519.504648074366,2.852631429913316,Africa,Rwanda
RWA,2016,17.2916666666667,5.97074525431094,7.17434301982009,1.83744,1545.42266666667,2.850224689882755,Africa,Rwanda
RWA,2017,17.1708333333333,3.91817093628465,8.27953672260832,2.32948,1484.1353333333298,2.843212207996824,Africa,Rwanda
RWA,2018,16.9466666666667,8.51646722592409,-0.311210160390699,2.9112449799196787,1403.5421686747022,2.830071157653145,Africa,Rwanda
