economy,year,wgi_cc,cpi_raw,cpi_inverted,lending_rate,real_interest_rate,deposit_rate,lending_risk_premium,gdp_pc_constant,gdp_growth,gdp_pc_ppp,inflation,exports_pct_gdp,imports_pct_gdp,external_debt_pct_gni,current_account_pct_gdp,reserves_months_imports,labour_force,secondary_enrollment,population,gross_capital_formation_pct_gdp,trade_pct_gdp,us10y,country_yield,region,country_name,spread_fred,spread_wdi,spread_bps,log_spread,log_lending,wgi_cc_inv,trade_openness
BWA,2003,1.2449195384979248,,,16.4,12.7261593572254,9.94510416666666,,5320.440295139,4.62589474959299,13857.2588264737,9.18990265632739,48.8268578340104,37.007184681116,7.56528331713902,9.54244888755721,16.816569647457,667858.0,76.5648727416992,1775736.0,30.1430074223364,85.8340425151264,4.01388,,Africa,Botswana,,12.386119999999998,1238.6119999999999,7.121746676814852,2.797281334830153,-1.2449195384979248,85.8340425151264
BWA,2004,0.8757259249687195,,,15.75,5.15195653567252,9.85104166666666,,5369.42516766112,2.70582170611173,13984.8415112641,6.94570363654674,49.6137877815052,41.3840351057579,6.44916341871367,3.5367832333207,13.994111443137,688033.0,78.3988189697266,1807146.0,31.3514430014324,90.9978228872631,4.271319999999999,,Africa,Botswana,,11.47868,1147.8680000000002,7.045661587690112,2.7568403652716422,-0.8757259249687195,90.99782288726311
BWA,2005,1.1607927083969116,,,15.7375,0.230180568544681,9.253825,,5514.21742664705,4.55664565323181,14361.9576327759,8.61022528546439,52.9235535447696,35.5817985125809,5.06958018993644,16.1057108456086,15.8904869813322,708319.0,79.5636215209961,1839877.0,25.374133887578,88.5053520573505,4.28888,,Africa,Botswana,,11.448620000000002,1144.862,7.04303938470727,2.7560463993704656,-1.1607927083969116,88.5053520573505
BWA,2006,0.9365305304527283,,,16.4583333333333,10.7498451318936,8.87126785714286,,5865.00026521361,8.36387109282306,15275.5828811117,11.5552187914379,51.7808267603935,34.8316071531305,3.89500560934991,19.6647760227163,20.5493536757065,728696.0,81.6948394775391,1874516.0,21.692781593681,86.612433913524,4.795,,Africa,Botswana,,11.6633333333333,1166.33333333333,7.061620203699576,2.800831934553174,-0.9365305304527283,86.612433913524
BWA,2007,0.9939109086990356,,,16.215,9.60660136551935,8.61863916666666,,6085.6354476126,5.79255577727118,15850.2343496231,7.08099847172692,56.479962927168,42.0165620135572,4.16816133150311,15.6550615013405,19.6010926257415,758634.0,82.4867095947266,1911201.0,23.0747568630383,98.4965249407252,4.634661354581673,,Africa,Botswana,,11.580338645418326,1158.0338645418326,7.054478901696563,2.7859367397592814,-0.9939109086990356,98.49652494072521
BWA,2008,1.0225297212600708,,,16.5416666666666,6.55459216778818,8.67322499999999,,6158.61629368051,3.25207295796832,16040.3153236098,12.7021883920075,46.946904660995,52.0613173469939,4.39873200582818,1.39345872319276,15.7252080622286,789289.0,77.806510925293,1949970.0,35.4683348008758,99.008222007989,3.6642629482071714,,Africa,Botswana,,12.87740371845943,1287.740371845943,7.160644311691627,2.805882450339241,-1.0225297212600708,99.0082220079889
BWA,2009,0.9277337789535522,,,13.755625,-1.17567655612691,7.46952083333333,,5179.4138607146,-14.1442346163423,13489.9509168296,8.02729703109581,35.8336618587618,52.647126774976,16.3853962429161,-6.40593961472031,17.4791313411832,820510.0,,1990673.0,32.6299076727603,88.4807886337378,3.2641199999999997,,Africa,Botswana,,10.491505,1049.1505,6.955736068076867,2.6214478313667993,-0.9277337789535522,88.4807886337378
BWA,2010,1.003351092338562,,,11.4583333333333,3.50357416793177,5.59788333333333,,5584.5034321846,10.119723322694,14545.0198074427,6.94887658743103,42.1443315144427,52.4946705729499,14.8752744836522,-5.88840225663454,12.3974795027323,802345.0,,2033111.0,34.7021091252242,94.6390020873926,3.2150597609561755,,Africa,Botswana,,8.243273572377124,824.3273572377124,6.714567729216489,2.438717267318623,-1.003351092338562,94.6390020873926
BWA,2011,0.9665674567222595,,,11.0,-1.46772898222052,5.1477375,,5850.07858575461,6.83841052493574,15236.7188843522,8.45987233408583,44.2363979167201,54.7250698634268,15.9508587187728,-0.872984775002233,10.9462028718796,828613.0,,2073535.0,39.1181150467037,98.9614677801469,2.78164,,Africa,Botswana,,8.21836,821.836,6.711540861768742,2.3978952727983707,-0.9665674567222595,98.9614677801469
BWA,2012,0.90651535987854,65.0,35.0,11.0,7.75464918864852,3.6075875,,5742.91924452636,-0.170857099335691,14957.6189142932,7.53690261091916,48.11502383229,63.7602567886618,17.7728391392687,-5.90199267050561,9.84524080322996,849151.0,,2108617.0,35.9998617809678,111.875280620952,1.8034400000000002,,Africa,Botswana,,9.19656,919.656,6.823999687076695,2.3978952727983707,-0.90651535987854,111.8752806209518
