economy,year,cp_index,s_fuel,s_metals,s_food,s_agri
ZMB,2020,4.209876122832218,0.019217559799528966,0.7324955794567465,0.06389648441623753,0.045414344452836916
ZMB,2021,4.525730464248599,0.019217559799528966,0.7324955794567465,0.06389648441623753,0.045414344452836916
ZMB,2022,4.504294254695043,0.019217559799528966,0.7324955794567465,0.06389648441623753,0.045414344452836916
ZMB,2023,4.462853383656684,0.019217559799528966,0.7324955794567465,0.06389648441623753,0.045414344452836916
ZWE,1998,2.843501255393618,0.013985774775026372,0.10077703244512534,0.4795758334414802,0.09433000409413114
ZWE,1999,2.7836757830410868,0.013985774775026372,0.10077703244512534,0.4795758334414802,0.09433000409413114
ZWE,2000,2.8096312827154524,0.013985774775026372,0.10077703244512534,0.4795758334414802,0.09433000409413114
ZWE,2001,2.7889607649949677,0.013985774775026372,0.10077703244512534,0.4795758334414802,0.09433000409413114
ZWE,2002,2.8142076950967105,0.013985774775026372,0.10077703244512534,0.4795758334414802,0.09433000409413114
ZWE,2003,2.8887038416253326,0.013985774775026372,0.10077703244512534,0.4795758334414802,0.09433000409413114
ZWE,2004,2.9781775621615787,0.013985774775026372,0.10077703244512534,0.4795758334414802,0.09433000409413114
ZWE,2005,3.0125692855161197,0.013985774775026372,0.10077703244512534,0.4795758334414802,0.09433000409413114
ZWE,2006,3.1090221155812925,0.013985774775026372,0.10077703244512534,0.4795758334414802,0.09433000409413114
ZWE,2007,3.1990563124814866,0.013985774775026372,0.10077703244512534,0.4795758334414802,0.09433000409413114
ZWE,2008,3.2759234812550924,0.013985774775026372,0.10077703244512534,0.4795758334414802,0.09433000409413114
ZWE,2009,3.1557427289477156,0.013985774775026372,0.10077703244512534,0.4795758334414802,0.09433000409413114
ZWE,2010,3.2906918951828104,0.013985774775026372,0.10077703244512534,0.4795758334414802,0.09433000409413114
ZWE,2011,3.409529241781303,0.013985774775026372,0.10077703244512534,0.4795758334414802,0.09433000409413114
ZWE,2012,3.35181013886812,0.013985774775026372,0.10077703244512534,0.4795758334414802,0.09433000409413114
ZWE,2013,3.3417974950283664,0.013985774775026372,0.10077703244512534,0.4795758334414802,0.09433000409413114
ZWE,2014,3.312888951034206,0.013985774775026372,0.10077703244512534,0.4795758334414802,0.09433000409413114
ZWE,2015,3.172528433237356,0.013985774775026372,0.10077703244512534,0.4795758334414802,0.09433000409413114
ZWE,2016,3.171436310854064,0.013985774775026372,0.10077703244512534,0.4795758334414802,0.09433000409413114
ZWE,2017,3.2172260064034903,0.013985774775026372,0.10077703244512534,0.4795758334414802,0.09433000409413114
ZWE,2018,3.2230132817847505,0.013985774775026372,0.10077703244512534,0.4795758334414802,0.09433000409413114
ZWE,2019,3.2040186758367706,0.013985774775026372,0.10077703244512534,0.4795758334414802,0.09433000409413114
ZWE,2020,3.207597397203536,0.013985774775026372,0.10077703244512534,0.4795758334414802,0.09433000409413114
ZWE,2021,3.3840383703635357,0.013985774775026372,0.10077703244512534,0.4795758334414802,0.09433000409413114
ZWE,2022,3.4566958335229696,0.013985774775026372,0.10077703244512534,0.4795758334414802,0.09433000409413114
ZWE,2023,3.397917504727557,0.013985774775026372,0.10077703244512534,0.4795758334414802,0.09433000409413114
RWA,1998,3.521762416788381,0.0010308380102954742,0.09656903217386015,0.6506312190981154,0.09941588469105545
RWA,1999,3.4369308964471386,0.0010308380102954742,0.09656903217386015,0.6506312190981154,0.09941588469105545
RWA,2000,3.4569732451684065,0.0010308380102954742,0.09656903217386015,0.6506312190981154,0.09941588469105545
RWA,2001,3.439338768406943,0.0010308380102954742,0.09656903217386015,0.6506312190981154,0.09941588469105545
RWA,2002,3.4742521334631182,0.0010308380102954742,0.09656903217386015,0.6506312190981154,0.09941588469105545
RWA,2003,3.561122354513778,0.0010308380102954742,0.09656903217386015,0.6506312190981154,0.09941588469105545
RWA,2004,3.6628927062059295,0.0010308380102954742,0.09656903217386015,0.6506312190981154,0.09941588469105545
RWA,2005,3.6945241025046016,0.0010308380102954742,0.09656903217386015,0.6506312190981154,0.09941588469105545
RWA,2006,3.80130111812131,0.0010308380102954742,0.09656903217386015,0.6506312190981154,0.09941588469105545
RWA,2007,3.9118455609551734,0.0010308380102954742,0.09656903217386015,0.6506312190981154,0.09941588469105545
RWA,2008,4.012954512437994,0.0010308380102954742,0.09656903217386015,0.6506312190981154,0.09941588469105545
RWA,2009,3.8695137233293853,0.0010308380102954742,0.09656903217386015,0.6506312190981154,0.09941588469105545
RWA,2010,4.0229585111856325,0.0010308380102954742,0.09656903217386015,0.6506312190981154,0.09941588469105545
RWA,2011,4.168236756923777,0.0010308380102954742,0.09656903217386015,0.6506312190981154,0.09941588469105545
RWA,2012,4.104651072649425,0.0010308380102954742,0.09656903217386015,0.6506312190981154,0.09941588469105545
RWA,2013,4.094115783075517,0.0010308380102954742,0.09656903217386015,0.6506312190981154,0.09941588469105545
RWA,2014,4.063493959902349,0.0010308380102954742,0.09656903217386015,0.6506312190981154,0.09941588469105545
RWA,2015,3.899681088552032,0.0010308380102954742,0.09656903217386015,0.6506312190981154,0.09941588469105545
RWA,2016,3.9035585727849864,0.0010308380102954742,0.09656903217386015,0.6506312190981154,0.09941588469105545
RWA,2017,3.952378090297034,0.0010308380102954742,0.09656903217386015,0.6506312190981154,0.09941588469105545
RWA,2018,3.9528050615218224,0.0010308380102954742,0.09656903217386015,0.6506312190981154,0.09941588469105545
RWA,2019,3.930537651435339,0.0010308380102954742,0.09656903217386015,0.6506312190981154,0.09941588469105545
RWA,2020,3.941178986778757,0.0010308380102954742,0.09656903217386015,0.6506312190981154,0.09941588469105545
RWA,2021,4.148648464196743,0.0010308380102954742,0.09656903217386015,0.6506312190981154,0.09941588469105545
RWA,2022,4.239112159178563,0.0010308380102954742,0.09656903217386015,0.6506312190981154,0.09941588469105545
RWA,2023,4.173535659936993,0.0010308380102954742,0.09656903217386015,0.6506312190981154,0.09941588469105545
BWA,1998,0.39368106409734255,0.000812633784679619,0.0696948854260272,0.0279117535473549,0.00340490933456258
BWA,1999,0.3907765086610922,0.000812633784679619,0.0696948854260272,0.0279117535473549,0.00340490933456258
BWA,2000,0.4015968533576409,0.000812633784679619,0.0696948854260272,0.0279117535473549,0.00340490933456258
BWA,2001,0.39186925936671724,0.000812633784679619,0.0696948854260272,0.0279117535473549,0.00340490933456258
BWA,2002,0.3925630294694469,0.000812633784679619,0.0696948854260272,0.0279117535473549,0.00340490933456258
BWA,2003,0.40666132840641256,0.000812633784679619,0.0696948854260272,0.0279117535473549,0.00340490933456258
BWA,2004,0.43270914924761833,0.000812633784679619,0.0696948854260272,0.0279117535473549,0.00340490933456258
BWA,2005,0.44797647167420035,0.000812633784679619,0.0696948854260272,0.0279117535473549,0.00340490933456258
BWA,2006,0.4821245385567306,0.000812633784679619,0.0696948854260272,0.0279117535473549,0.00340490933456258
BWA,2007,0.5007284720492882,0.000812633784679619,0.0696948854260272,0.0279117535473549,0.00340490933456258
BWA,2008,0.498216452135154,0.000812633784679619,0.0696948854260272,0.0279117535473549,0.00340490933456258
BWA,2009,0.48050566884525364,0.000812633784679619,0.0696948854260272,0.0279117535473549,0.00340490933456258
BWA,2010,0.5148940201855853,0.000812633784679619,0.0696948854260272,0.0279117535473549,0.00340490933456258
BWA,2011,0.5289420244184188,0.000812633784679619,0.0696948854260272,0.0279117535473549,0.00340490933456258
BWA,2012,0.5135544516875125,0.000812633784679619,0.0696948854260272,0.0279117535473549,0.00340490933456258
BWA,2013,0.510539151500601,0.000812633784679619,0.0696948854260272,0.0279117535473549,0.00340490933456258
BWA,2014,0.500733099208186,0.000812633784679619,0.0696948854260272,0.0279117535473549,0.00340490933456258
BWA,2015,0.47245797154852076,0.000812633784679619,0.0696948854260272,0.0279117535473549,0.00340490933456258
BWA,2016,0.4689176875855759,0.000812633784679619,0.0696948854260272,0.0279117535473549,0.00340490933456258
BWA,2017,0.4842642781669891,0.000812633784679619,0.0696948854260272,0.0279117535473549,0.00340490933456258
BWA,2018,0.48865580454117213,0.000812633784679619,0.0696948854260272,0.0279117535473549,0.00340490933456258
BWA,2019,0.4900861199975901,0.000812633784679619,0.0696948854260272,0.0279117535473549,0.00340490933456258
BWA,2020,0.49254189615011545,0.000812633784679619,0.0696948854260272,0.0279117535473549,0.00340490933456258
BWA,2021,0.5269763606170723,0.000812633784679619,0.0696948854260272,0.0279117535473549,0.00340490933456258
BWA,2022,0.5274048335437614,0.000812633784679619,0.0696948854260272,0.0279117535473549,0.00340490933456258
BWA,2023,0.5225520592655557,0.000812633784679619,0.0696948854260272,0.0279117535473549,0.00340490933456258
MUS,1998,1.1380526835810991,0.00016662093985196625,0.003229380898980668,0.2623259477245167,0.005321224403489661
MUS,1999,1.1039659261094512,0.00016662093985196625,0.003229380898980668,0.2623259477245167,0.005321224403489661
MUS,2000,1.1057297143252267,0.00016662093985196625,0.003229380898980668,0.2623259477245167,0.005321224403489661
MUS,2001,1.1072416907027787,0.00016662093985196625,0.003229380898980668,0.2623259477245167,0.005321224403489661
MUS,2002,1.120690052537607,0.00016662093985196625,0.003229380898980668,0.2623259477245167,0.005321224403489661
MUS,2003,1.1451289519355172,0.00016662093985196625,0.003229380898980668,0.2623259477245167,0.005321224403489661
MUS,2004,1.1717200789885849,0.00016662093985196625,0.003229380898980668,0.2623259477245167,0.005321224403489661
MUS,2005,1.1759214305124908,0.00016662093985196625,0.003229380898980668,0.2623259477245167,0.005321224403489661
MUS,2006,1.198246389937093,0.00016662093985196625,0.003229380898980668,0.2623259477245167,0.005321224403489661
MUS,2007,1.2334667309969303,0.00016662093985196625,0.003229380898980668,0.2623259477245167,0.005321224403489661
MUS,2008,1.2759691157311455,0.00016662093985196625,0.003229380898980668,0.2623259477245167,0.005321224403489661
MUS,2009,1.2291956046266417,0.00016662093985196625,0.003229380898980668,0.2623259477245167,0.005321224403489661
MUS,2010,1.2654157957120653,0.00016662093985196625,0.003229380898980668,0.2623259477245167,0.005321224403489661
MUS,2011,1.311761524442619,0.00016662093985196625,0.003229380898980668,0.2623259477245167,0.005321224403489661
MUS,2012,1.3011430963133463,0.00016662093985196625,0.003229380898980668,0.2623259477245167,0.005321224403489661
MUS,2013,1.2998718602366162,0.00016662093985196625,0.003229380898980668,0.2623259477245167,0.005321224403489661
MUS,2014,1.2949439103645568,0.00016662093985196625,0.003229380898980668,0.2623259477245167,0.005321224403489661
